50b576ad-21d8-4b8b-9313-89786557d903, 261,615,839,Moshe
32731ddd-ff1f-4554-89f5-1c267fc447f7, 649,114,946,Moshe
2ff5b3b5-5d97-4daf-81ec-d93ba8e0317a, 354,137,230,Moshe
4f7d6911-e639-4b87-bae6-07609a57f3b7, 768,424,831,Moshe
4afee388-875d-4f39-9e40-d9a23078fedd, 439,169,737,Moshe
72b06464-1b51-4ddf-952b-82eec9161bb0, 743,593,56,Moshe
44bf6113-2d10-4ddc-a800-59e256600280, 947,87,662,Moshe
5653cbd5-9616-4cdd-ad65-0a11ca814b42, 493,155,431,Moshe
38f323bc-b2ae-46a9-a485-bd9535e95543, 669,470,742,Moshe
76526c2c-507e-4014-b2e4-f9a9caa1b333, 806,175,597,Moshe
5722b170-7a16-40c2-a95d-2224cc55289d, 514,46,47,Moshe
519effca-dc3d-4bb8-b4b1-512445df3363, 771,675,21,Moshe
cc18c67d-7411-4547-8ae3-fbeaa54c586e, 286,781,773,Moshe
7e159097-da7b-49ac-a0b1-37f7dedd2be4, 132,933,742,Moshe
62406dc7-5fd3-40c4-ab74-70fdd60188d3, 227,465,338,Moshe
75254776-be32-46df-9b57-94e84ff30b36, 993,666,10,Moshe
100570b7-1b32-44c8-9944-1a75c04d1d88, 116,560,270,Moshe
c19d82bc-7c6a-41c1-9e59-6615e67445f1, 15,348,45,Moshe
ae53f343-1884-4d7e-b798-8524594302e4, 92,767,461,Moshe
8fb07098-401a-4e92-92a1-ee4596c0089e, 409,979,642,Moshe
7047b72a-2453-4494-b6d0-9a0ea80fc20b, 205,546,961,Moshe
66f8443e-82c2-4580-9fed-5bbd88a4f667, 631,254,379,Moshe
28149a5f-b0c4-448a-96b1-fb3528ec017c, 784,667,492,Moshe
edbe4789-5ca6-4fe5-8b7c-c5b1b07b9f5f, 717,457,811,Moshe
01e52b0f-0765-4bed-b2cb-70e788b0ee25, 282,816,153,Moshe
837d946e-5c90-464c-ba71-5da2d9d76afe, 919,266,688,Moshe
d99ce621-c68f-44a2-aed6-afb602a182df, 94,674,802,Moshe
2a0919d9-0e05-4394-8f2c-e67bf7733da6, 733,691,613,Moshe
131fee11-b51c-4c81-a736-2fa251c7870d, 328,500,696,Moshe
62af93f6-f9b6-4fc6-808a-5878b69c2f0b, 2,679,907,Moshe
c8868ac0-025e-47d3-bb8e-fdc7507047bc, 559,876,801,Moshe
e884703a-f72e-4032-886b-8bad4cb85b40, 131,926,387,Moshe
b27fd421-25db-4dae-aa70-d063e59af325, 780,594,211,Moshe
7d9fd67b-15cb-45b5-bd8a-265bfcf8271d, 957,209,998,Moshe
590a5422-66e1-4053-b805-2bb437e90a45, 516,398,103,Moshe
940eac9d-b653-4e5f-8f14-31913e00e2a2, 457,731,531,Moshe
db0d26cc-9f44-4ff7-98d5-13440f42ce4c, 891,172,501,Moshe
180d1f2a-b244-4a14-86fa-868af001ea6c, 771,315,306,Moshe
976cd2f1-9eab-460d-95f9-a4afe4d3124d, 839,470,853,Moshe
d6a70eb6-52f2-40b0-9d1e-235fe632ef3f, 348,304,752,Moshe
fe563dd4-244b-462c-bfdf-97e2854d5b4b, 681,783,987,Moshe
4f0ae5dc-cf4f-4c29-ad42-01056613d678, 584,158,580,Moshe
606708fa-fb20-4ea7-8de6-a91821bcb995, 11,151,888,Moshe
9e85d24c-5308-4161-8a78-a5683d37b527, 764,140,670,Moshe
be7915b9-fa1d-426c-a92c-8aaa77ed2136, 478,135,465,Moshe
1ba4d45b-17b6-4422-a5d5-1fb61704a757, 803,218,294,Moshe
ec092629-85bd-46f9-83b6-04e03026a3cd, 510,869,768,Moshe
ad10059f-bd6f-418b-9f06-e54a9a56a604, 166,110,508,Moshe
1ccba9f0-bc04-44a8-abf4-9aea44495f7e, 407,787,561,Moshe
137e9faf-333f-4578-b1cc-33864c6cf3cd, 496,291,456,Moshe
1ea2813c-ecac-4868-af1f-155821f3b538, 532,432,291,Moshe
5b23f715-a853-4100-b9eb-c7824abfc99b, 457,277,425,Moshe
6abb8a26-3497-4232-bfa9-827f99fefbb3, 11,931,240,Moshe
cd13edbb-133b-4ed6-b8c5-911d287e2075, 522,447,580,Moshe
e9a08320-cad1-47af-b393-8344504f4363, 641,127,32,Moshe
7c173f9f-e8ab-42bc-b2dd-a2434b283ec3, 829,293,181,Moshe
060296c8-627c-49a6-adc8-7109281c79f0, 839,37,253,Moshe
1bef91ef-5c4e-40ca-b4bb-7055181934f9, 560,836,433,Moshe
65d0ba88-ce0e-40b2-bbd5-c77e8aa6caa2, 983,515,674,Moshe
e58bbd53-42b1-43fe-a96d-88821fd4a86a, 479,178,370,Moshe
14b9dca7-0fdc-48d3-a23d-17f5416dc95a, 19,514,859,Moshe
0d1c3af6-b545-499f-87fe-cb9cd51d9b38, 432,233,706,Moshe
3c49f6e1-4c0f-40ba-9e04-e3a5a91b9380, 379,21,857,Moshe
066cfe02-70da-4f06-bb5c-21a355969ad0, 41,792,285,Moshe
09e16340-2332-4e55-8cda-ad4b688585ef, 54,987,423,Moshe
c49f6ccd-7007-4195-9615-39d28c64d35c, 188,524,981,Moshe
de11f60c-5f45-4e5a-b974-2784078ee66a, 476,576,494,Moshe
95891c1b-9300-439e-9c46-f52c42fa439e, 381,655,254,Moshe
8cebf384-dca4-4e11-aded-4f07ad8438b2, 204,971,594,Moshe
9a09b6ba-775f-46ac-8ba6-2e9d4b88ac59, 857,472,760,Moshe
916dfb17-ab1a-4e4b-b381-1fd40048e2d5, 750,530,754,Moshe
0a8711ad-17d4-439f-b271-0e57793a7f27, 869,503,932,Moshe
70910e2d-4ec2-44cb-932f-985db9971946, 719,209,893,Moshe
2d2d2469-d5a7-4344-b17b-75222e9b7a10, 324,450,273,Moshe
08d1375d-2b6a-49ad-ae6f-2c0dcbdffe0d, 323,799,243,Moshe
4ebd7234-30f1-4e6a-a7f1-02c274ff9b51, 966,506,848,Moshe
d1c43e3a-f2ea-48b8-b6f4-5511b165cfde, 10,796,989,Moshe
3e3c8b8f-709b-4334-ba1d-55b8193285b4, 691,4,600,Moshe
e0b54aaa-996a-4791-87de-6c669c42ccf5, 875,637,857,Moshe
60c949dc-3d4f-400e-82d3-9b4c42cff04a, 606,229,260,Moshe
d220dee2-41f0-4082-b56c-0cb1b5c1a235, 113,521,547,Moshe
192cac9d-7546-4ac5-9b34-6640c1654e29, 97,289,262,Moshe
764a4b2c-0c04-4f1b-8099-6041690a1953, 530,184,484,Moshe
9e893f78-4853-4494-ae47-1abdc63025de, 490,467,316,Moshe
7c14da6e-8548-4efe-a638-46c1ece214fc, 89,152,126,Moshe
6fba52a2-7625-4175-9cf6-b46643db93b7, 221,59,855,Moshe
52c6243c-fad2-41e2-9943-edcc5edc09c7, 11,237,466,Moshe
c1e604e7-b642-4b88-9678-f88795892c59, 745,847,675,Moshe
3865a49e-4b2c-42ef-90e2-0940d8c1ad2c, 769,60,527,Moshe
19d34e2a-c377-4f1a-b7a9-5de2bc2aedc7, 154,992,865,Moshe
fb98fea8-b0be-446c-bd18-9f619599679d, 75,114,979,Moshe
