1f69f7fa-bc54-468d-9098-6c54ae6965ec, 898,742,322,Yossi
cf1b0115-14b6-4843-b6fd-92ac1ba9a4c9, 813,342,793,Yossi
aef3c81a-bd36-4e0f-91b1-0e84073735e6, 439,663,804,Yossi
500f7676-adfd-4458-83a2-12da7910c883, 894,520,902,Yossi
de0538f7-8f50-4000-a5e6-43baccdfee70, 616,551,695,Yossi
0136f51a-4584-40ab-997e-14d7afb1adf8, 524,133,55,Yossi
0ac5c4ed-b0f9-4ff9-b8ae-17aad16cf511, 554,893,967,Yossi
d3eb7b47-79b6-4878-92d1-5c8ce924648e, 498,661,450,Yossi
80c77df5-be0b-42c1-88c7-1e3e8edfd48a, 677,245,390,Yossi
f60486d7-0b36-47b6-9c4f-a56086da864c, 220,494,637,Yossi
bfe9c5ce-a4b0-42ab-b536-2e745a20651e, 281,156,232,Yossi
7158c896-13fa-4e8b-9854-cdf2af6ab57f, 377,443,28,Yossi
6126b3c1-b98d-4b7f-9619-139b79ece2f3, 809,31,651,Yossi
85c107fc-d59e-41dd-967c-5f51bbd24b20, 835,477,478,Yossi
886712a2-48c1-486c-be45-5915604dbea2, 447,211,192,Yossi
487ec7f2-16fa-43f3-8762-d2fa0c61c453, 953,998,507,Yossi
07112c10-4632-4707-abf7-3164ba646645, 655,814,538,Yossi
90cfd39e-7ed6-434d-af27-2df3b1186c67, 65,484,635,Yossi
befe4859-fc29-4dd3-a177-308a0306af43, 436,400,82,Yossi
a1f8d603-ba9d-4dde-8b0b-1e2cc4d42864, 871,136,98,Yossi
dfbf16c1-e8ee-4a2b-95e3-bb40674e75ab, 404,220,169,Yossi
4e82409d-4502-4aa2-92e9-cf078f5fa94c, 168,613,364,Yossi
e6c5e621-7750-4322-8b96-ad11d557d026, 670,239,108,Yossi
00a15c7f-d10d-4f14-b2c8-f22cd09caab3, 668,714,103,Yossi
1bbf5a27-bfb2-4249-899f-34bf99c685e1, 403,717,416,Yossi
ea66d899-9e22-49f7-a35c-36021053b183, 490,52,450,Yossi
3527fcd5-70d7-4e9f-bc07-d3274beffc55, 258,723,245,Yossi
30303567-8583-431c-ab43-ea8c093c84d4, 882,563,679,Yossi
39eb6f93-8c1a-45ae-8231-105d08777121, 99,217,670,Yossi
08790163-d18e-4bfd-8595-5694af1d7628, 596,940,44,Yossi
15b4684d-9c14-4783-960b-d134246481a5, 945,937,893,Yossi
9fcbfc3d-3950-435e-9ed3-8e5518887d6f, 554,432,258,Yossi
c02b7bdb-c03e-4a5c-801a-7344107ab1f9, 309,279,596,Yossi
05105972-e1f2-4a31-95d4-db4103371dcd, 826,283,759,Yossi
3358c21e-52f9-412a-b7b5-5ecaab539bfb, 400,986,100,Yossi
3ef36f39-cfe5-4e53-a6c4-48203eca8799, 436,661,765,Yossi
560ec336-38e5-4504-b376-10722ef7616f, 219,945,349,Yossi
7403e68c-ace7-4e89-a3c9-ab168e8dfc31, 630,613,412,Yossi
91111ee9-c1ba-4367-8725-bda16f29f6b1, 851,521,655,Yossi
90bcff21-0f69-4d62-9983-2c67ca0807b9, 489,69,397,Yossi
9a4ec5b5-8e66-441f-866c-449fa41b0da3, 692,74,297,Yossi
76db10cf-3818-495a-ab27-0d527056d0a2, 65,721,776,Yossi
73770e8f-0bb9-4572-8ac8-738c145b9cc6, 208,847,285,Yossi
7853913e-4b81-42c5-9006-c6ccb4240a4d, 158,181,771,Yossi
ad3ec4b0-4754-4025-9b2c-2df957cafd80, 853,431,440,Yossi
