384faa80-b837-42c3-b653-32f2e9444a31, 278,229,665,Moshe
7e8c006c-fb9c-4201-bd30-c811ffc0909b, 754,859,805,Moshe
2173b7e5-e70c-4aac-89d1-ebb85c407629, 492,426,253,Moshe
7c499753-504b-46f9-b4dd-b3c9641456ef, 712,950,985,Moshe
d8145881-0e82-4d27-96b2-e1c255dc0201, 853,168,25,Moshe
0b144dda-3de0-429d-ab8d-34db1400ee53, 643,742,834,Moshe
b12e8729-bc05-4f84-bd06-1af30257d6ca, 644,685,978,Moshe
695edb6d-794e-4bfe-9429-91b3827233dc, 556,417,274,Moshe
4331bd29-6c21-4934-b2e1-28f55938e911, 633,123,972,Moshe
ac7f297a-3379-4565-a800-c41859379ea3, 403,718,312,Moshe
b26e0254-1aea-4ba5-bcea-a53f3cb7c621, 658,583,642,Moshe
76dd6b09-2338-4508-86ad-0d8ee9d4eeda, 529,440,346,Moshe
365fba32-922e-4ca8-baca-4e4b8ee37533, 781,405,91,Moshe
c452c6f5-6507-41a7-b4f9-afac3ff203ce, 431,982,43,Moshe
c88108ff-ff62-4f39-8cf8-0f4106149d94, 563,538,611,Moshe
2c4e4c4e-9238-4783-adb2-de20e49da4c0, 15,231,356,Moshe
4bb9d4ac-dcc5-4003-84e0-7eb9c080da3a, 933,547,757,Moshe
214b421f-bec2-4247-96c9-69c02d2b2c55, 392,197,592,Moshe
9ea19caf-51b6-4949-a13f-76db83e1af02, 998,721,810,Moshe
5c61dd29-3c0a-4228-98a4-d83bd58d7f51, 391,121,736,Moshe
9f01350c-409e-4bbb-9941-5032731d6128, 832,89,707,Moshe
4c435c4b-004b-4ee7-a576-a4d43724eb92, 940,54,368,Moshe
53144fb1-48d0-4e17-a965-a48b75789c82, 344,324,727,Moshe
0950cc49-80dc-4afa-80ca-6beb75161a65, 678,861,337,Moshe
6eee311f-7702-4dbf-90eb-1b2bc3ca72c8, 744,213,702,Moshe
4a371f0b-5c00-4b9d-9530-6ea3aa869eaa, 936,991,877,Moshe
7e5e23a4-c6f4-4e49-85dd-f252737c2ef7, 662,619,891,Moshe
cc27280d-4c0a-4770-9bf5-0fc09149842c, 616,469,171,Moshe
9f1ea746-a82f-4334-84e8-4aeaba1aa378, 553,267,386,Moshe
bd26c18c-8d53-4b19-954f-11bd2185d10c, 50,530,718,Moshe
d781632d-f5d7-4f78-a516-916d02381643, 535,390,285,Moshe
88fa5ceb-e9c2-4a36-8052-c0473d1a6954, 354,598,893,Moshe
b31494ea-4394-4551-8141-474ee819ed7e, 334,622,485,Moshe
ac064771-606a-4187-be17-f46cec95b393, 244,670,905,Moshe
60be6b64-6e21-426c-bc4c-9fa15eadfe32, 628,255,685,Moshe
64cdb672-5bcc-40da-911b-66a1c3ad7a91, 420,647,983,Moshe
8d7ce40d-bcdf-41e0-9c38-b309790162e1, 889,63,729,Moshe
b77201c9-6046-489f-9069-cb17957cb447, 931,727,501,Moshe
42d8beb2-628a-431d-b7d5-3c1c967261c7, 844,216,618,Moshe
6c42c100-9af5-425b-a7a4-d913330841fd, 537,387,786,Moshe
c04ab9e6-090f-4051-a505-350c93be82cd, 981,295,793,Moshe
71d66f12-ab97-4f83-abf0-b7cf96fdbf97, 10,144,471,Moshe
329f4e20-743e-45f0-8942-a114abb238cc, 53,390,614,Moshe
42e87c35-923a-42f9-befc-c190bd960457, 807,603,370,Moshe
3f5ad7fd-5f5d-4d6e-b38a-3d3feb5eacb1, 393,419,947,Moshe
0fcdcaf9-2482-4670-b9ba-fb04854a946c, 984,986,215,Moshe
6084fa94-fdf6-496e-8f09-7c5b7b4441b7, 484,134,618,Moshe
ba6b6764-1cc6-4740-b1d2-f52cb1faffd3, 401,160,467,Moshe
bf5b331a-1015-4e18-8960-be4c1542d50b, 987,602,662,Moshe
eccee0a1-51e5-4de6-bc89-99a428418a44, 782,508,382,Moshe
62982877-feea-4ad0-9abd-c0764ab54b5b, 275,795,235,Moshe
61d4ad8d-91d8-4611-b559-11ba81acab69, 697,261,376,Moshe
9859a076-003d-4cad-8f1a-12b16e8c2fd6, 113,619,112,Moshe
76b7afab-4808-4f4b-8719-d772cf0e0b9f, 215,367,258,Moshe
48bddbd1-e305-43f0-9318-6ea99af7fb2f, 369,82,459,Moshe
9a13a146-b639-4ddc-868e-ca33e2e397cd, 360,538,308,Moshe
43205b38-17c0-410d-934a-f5ef005d45c2, 552,858,228,Moshe
ccd46874-f68e-4129-b137-2c2639fc5694, 404,54,254,Moshe
433f9953-23f5-4626-b9be-7a92ad754308, 169,580,135,Moshe
9b918a87-bde6-4eb5-9cab-7d3fc382ef92, 326,21,540,Moshe
ea7a378f-22aa-4ac0-ac6a-caa52b6e8506, 807,269,881,Moshe
0bcde329-53bf-450b-8c71-1ed141a0fee5, 232,532,806,Moshe
ea97bffc-dec5-47b8-ac87-941355919315, 135,695,158,Moshe
7b62f4ed-f8f0-4f51-baff-0f683993235e, 572,872,368,Moshe
0e987bf8-2f0e-4992-a4c5-ffcae31c672d, 104,269,765,Moshe
bb670232-6be5-43b5-be68-f7e75f45c27e, 361,33,78,Moshe
bb43da37-df98-40c1-84e8-d3283dc92cb0, 9,628,64,Moshe
4a0ab964-7eb2-42e9-9dee-498feaf3a6cf, 354,231,648,Moshe
cdebdf9a-77a7-406e-b076-3b92b354e0b5, 154,870,741,Moshe
8fb51aab-47ef-4799-8964-0e75e7509c2e, 979,528,680,Moshe
8f614e13-384d-441b-bf18-e59648ab9aa7, 241,785,599,Moshe
034d4058-3267-4817-ae58-03270192b2a2, 570,406,98,Moshe
fc3f9ff4-0605-4ec9-9ee3-479ffdf36240, 375,137,548,Moshe
f53bafea-97af-46dd-b211-55eb33910572, 651,225,841,Moshe
a091b566-ef13-443c-8389-7ce8da23a109, 151,978,985,Moshe
15aac921-b1f8-41ad-a7cc-c911d43ac555, 859,301,783,Moshe
24523e44-d1ea-4ce6-870f-7d7fd205e824, 488,807,547,Moshe
7efbae10-e329-4dd1-93c4-310bcbb9c241, 58,317,391,Moshe
5eeecd62-f022-4358-b73d-94a1f2bbf9a9, 476,454,39,Moshe
a7731ba7-8e74-4ebe-b45c-960a363ba3d4, 233,79,661,Moshe
7d0faa2c-fb44-4746-bf9a-812630a8c401, 65,155,168,Moshe
140c64a1-5198-4d79-b461-96baa4252a21, 476,332,88,Moshe
781f76af-55e5-447e-a6e3-5960f98d7615, 768,532,862,Moshe
f2e8c71b-cca4-403d-af0d-3185e6463d22, 667,984,894,Moshe
b856af11-478e-4c77-b25f-b8e4bbf85f76, 528,357,404,Moshe
e6a00ef7-fe84-4b2e-9d4f-cc933bd060f4, 222,204,252,Moshe
2c1d2ae0-8633-46c2-931d-9aec48e69fd6, 662,294,569,Moshe
922e22ff-8002-4f40-a6b6-71dd893aac4c, 957,492,720,Moshe
1527f518-a366-4ed6-b610-37deb08f7494, 134,183,468,Moshe
9ed25503-8e82-4cd0-a6ff-838e7777c14d, 208,94,951,Moshe
510a770f-408e-4e33-8255-b45b3e874162, 60,143,59,Moshe
1f710da9-ae18-4146-a770-d01acefb017b, 885,586,71,Moshe
f6ac2d8b-96b0-4c16-8bb8-d205ae0c11cb, 674,673,646,Moshe
b87b5f31-1912-486c-b32f-7b1c33921a62, 898,92,767,Moshe
e9be9a3a-6658-4bab-a94d-d674fabbc991, 920,819,821,Moshe
8d331d5e-43ed-4ea9-bd6b-a9c132eaa381, 652,529,959,Moshe
2964c3aa-e178-43a5-b641-31152b14a741, 986,255,250,Moshe
4833b0fd-fe23-4aa4-b392-704745344702, 785,569,784,Moshe
c0db1368-7bf6-4cdf-a4ee-72acd95f74b7, 93,107,661,Moshe
2f6755b0-10e8-4873-af10-c4763d5c5266, 446,343,150,Moshe
7438d994-02c5-4317-a0ef-c44cf715ff63, 618,560,439,Moshe
64290937-3801-4a16-9767-f00db0541fcb, 910,608,841,Moshe
e286c282-85c2-44cb-9c15-4ad2e6a5b93a, 835,641,769,Moshe
8646d093-9eb6-41b9-bd0a-08d35d427299, 333,546,530,Moshe
9fa739cd-3554-47de-98a9-13426b31cbb8, 604,762,202,Moshe
0ec1fbaf-0b57-4260-9932-fd9d706308a7, 801,38,671,Moshe
0c60ded2-8e4e-4eef-ba8e-e630caee79c5, 897,480,653,Moshe
d26366ff-f4e2-4919-9c62-c0f99a93003c, 507,220,837,Moshe
f2066444-d80e-4dd0-9372-4cf2f5eef4cb, 701,273,573,Moshe
b25207e8-185d-4dcb-8477-1c54a0b42272, 274,793,480,Moshe
84a39aac-54e4-48b1-bd56-3f200da8b42f, 408,228,330,Moshe
57805479-1906-4062-88f2-ede133a2fd5c, 497,280,530,Moshe
b74ddfa8-74fd-440c-abe9-aa677e511eab, 328,11,212,Moshe
2ac22020-2687-4631-8851-58a95ba9c4e2, 979,815,886,Moshe
4ee34e11-0fe3-46b2-9859-f732ba0ae334, 191,653,708,Moshe
d81eec61-92d2-4be6-963f-f80993f009dd, 719,181,805,Moshe
ec5e8e8b-b6b4-46ee-bb17-b0d3a5daa4bc, 582,291,70,Moshe
f38dde41-3073-49b0-bb2f-d2c7f50493c1, 988,548,862,Moshe
7c5968f1-d2de-4e3e-aa64-632eb10a3793, 495,111,340,Moshe
