0e6c18ea-df95-4100-be61-76d8f3689573, 345,951,469,Avi
b91e52fd-c8e2-41b5-bf41-2fa3eb433f1c, 781,122,720,Avi
72548a64-5b0f-4a13-8f63-1c8bf9223a78, 380,85,989,Avi
a651c582-93f7-4bed-9fd6-594fc175d6ea, 564,893,210,Avi
6aad537e-1a23-4377-b18d-7e7dc7e624d2, 306,100,796,Avi
7cd22db6-8e93-4648-86a2-f43f6fba142a, 173,376,914,Avi
db9a35a6-d02e-485d-9d9b-c3a786d3c781, 282,695,723,Avi
217fa4bd-673d-4568-9eb0-063a7e678543, 966,718,31,Avi
7d89277c-7c14-4dd0-a4fb-447e03259d6b, 72,16,980,Avi
9242cfbd-1971-42fb-863a-d8c48d6472a9, 98,512,784,Avi
fde5a834-7d36-4ff1-a740-d7d66542832c, 929,774,332,Avi
3ed5c062-b21c-44c4-981b-2a59c846c3bb, 199,33,989,Avi
0f7941a0-79a0-4b17-b987-0e523b938986, 876,998,602,Avi
921305db-427f-4cd2-af42-08af984aa08b, 150,396,420,Avi
423c8d4d-b59e-495b-8b9f-5b8c46604345, 556,891,411,Avi
bbd5892e-e3bb-463a-b837-3c405eb287e9, 564,9,771,Avi
f28756f1-9208-4031-a7f8-e2e7d4319d69, 65,602,79,Avi
0c8d247c-d477-4c01-a617-2222ec941608, 881,327,61,Avi
09c01732-74a5-424e-ae83-5f39023f1cac, 26,377,234,Avi
be6c6562-6d0e-46f7-bbfe-28801d71106e, 438,710,107,Avi
cccdaeab-2309-4967-9083-be935494fb2d, 739,282,571,Avi
f8e1ae46-2795-498f-a23e-fb5e8eb74adf, 205,633,119,Avi
8442a7b6-7a2b-4f29-a800-91284416eb73, 876,107,67,Avi
73e7e590-cd22-4648-995e-96198469328e, 805,295,376,Avi
8ef1ed98-deb3-443f-9ca0-eab8f2151a11, 312,133,299,Avi
7e6f7754-9fba-4814-98ab-f3ba3ed9817c, 303,411,825,Avi
562647b0-9456-4169-a734-9137401a08a1, 618,507,7,Avi
add177b8-1c16-4355-9ede-dccc2ea48edc, 210,34,908,Avi
3c9cd60f-bcf8-4633-b40f-265bb080b35f, 706,49,448,Avi
9301b39f-a0ee-43c9-91bc-75ff2548165b, 272,174,654,Avi
d1fef86a-5be1-418d-a1d5-e29e9024daf2, 756,438,289,Avi
dc5fd946-cea0-4981-8d34-2d75fd7088fc, 495,410,114,Avi
950e9edf-7872-482a-8dad-84bf48813399, 847,351,258,Avi
